pre,pre_x,pre_y,pre_z,post_x,post_y,post_z,type,448.232,247.42,175.8,mappedSection,mappedSegRangeVar
720575940617896464,425.996,225.444,132.88,425.856,225.396,132.92,na,,,,dend[704],0.6345481957885409
720575940625700124,391.672,243.472,144.04,391.664,243.584,144.08,na,,,,dend[1982],0.3729646556956248
720575940623324395,395.464,243.84,142.8,395.38,243.896,142.8,na,,,,dend[1881],0.4965207571363494
720575940619992444,400.72,240.696,141.8,400.66,240.796,141.8,na,,,,dend[2485],0.7975244962586099
720575940622043829,415.864,234.032,101.68,415.86,234.128,101.64,na,,,,dend[2777],0.7079241843266495
720575940621203908,418.768,235.48,102.16,418.84,235.52,102.2,na,,,,dend[2776],0.27579527281491967
720575940618366843,412.476,247.4,99.88,412.612,247.432,99.88,na,,,,dend[3942],0.7406747320491875
720575940626430280,414.468,270.536,94.8,414.6,270.44,94.8,na,,,,dend[4135],0.600952465268474
720575940619318321,418.984,234.704,113.92,419.016,235.08,113.96,na,,,,dend[2824],0.6217915644996331
720575940617164573,450.32,190.26,139.56,450.408,190.224,139.6,na,,,,dend[120],0.6906520266645245
720575940638291133,421.364,249.768,139.76,421.308,249.896,139.76,na,,,,dend[2966],0.8261764551309342
720575940612260019,415.652,234.112,132.32,415.784,234.208,132.28,na,,,,dend[1710],1.0
720575940624801771,403.416,240.572,138.84,403.508,240.624,138.84,na,,,,dend[2649],1.0
720575940624395528,432.024,225.096,137.88,431.992,225.188,137.84,na,,,,dend[651],0.35909863878810855
720575940602380768,402.104,290.728,128.6,402.18,290.828,128.56,na,,,,dend[4348],0.513066951324988
720575940654777505,428.976,232.928,122.08,428.872,232.96,122.04,na,,,,dend[2716],0.5966038107596963
720575940621975066,377.328,240.328,115.0,377.324,240.436,115.0,na,,,,dend[3134],0.36251325478596996
720575940605024386,421.072,232.044,119.6,420.98,232.104,119.6,na,,,,dend[2865],0.7334320732167118
720575940618184773,375.288,216.76,119.76,375.3,216.62,119.72,na,,,,dend[1624],0.3521541525240725
720575940631240403,393.088,233.944,131.08,393.064,233.972,130.96,na,,,,dend[2412],0.2767719271402766
720575940608583864,357.68,236.788,130.48,357.688,236.888,130.56,na,,,,dend[2106],0.9524770279779691
720575940637602621,418.484,229.512,130.72,418.336,229.432,130.72,na,,,,dend[821],0.9556663401532645
720575940654777505,416.172,225.112,153.92,416.08,225.084,153.92,na,,,,dend[1142],0.18284818927201554
720575940627263375,449.944,309.976,149.96,450.0,310.064,149.96,na,,,,dend[4597],0.8759859307017568
720575940619123136,415.588,281.144,151.0,415.5,281.056,151.04,na,,,,dend[3865],0.9160614138452531
720575940629602871,390.616,255.576,148.68,390.704,255.64,148.64,na,,,,dend[2211],1.0
720575940630460124,380.668,212.164,116.4,380.792,212.172,116.44,na,,,,dend[3183],0.752110727455779
720575940624395528,407.376,208.904,133.64,407.26,208.888,133.52,na,,,,dend[511],0.17800391249135725
720575940617882397,401.64,285.272,152.8,401.512,285.104,152.8,na,,,,dend[3847],0.08568044115993904
720575940622043829,415.608,233.868,101.88,415.52,233.964,101.88,na,,,,dend[2777],0.9557659235344365
720575940591185138,421.648,236.484,111.48,421.736,236.472,111.52,na,,,,dend[2831],1.0
720575940640889051,389.82,242.212,112.24,389.96,242.216,112.2,na,,,,dend[3141],0.38104302478833946
720575940618366843,400.136,242.64,112.32,400.136,242.528,112.32,na,,,,dend[3307],0.5477213043537335
720575940630822607,399.388,260.632,112.0,399.476,260.6,111.96,na,,,,dend[3582],0.2930155763314832
720575940624956805,416.776,228.128,131.64,416.872,228.052,131.6,na,,,,dend[815],1.0
720575940629708482,415.0,278.496,138.32,415.12,278.476,138.36,na,,,,dend[3874],0.643501534816277
720575940618184773,388.664,185.952,138.88,388.72,185.88,138.88,na,,,,dend[586],0.24152038716317836
720575940624395528,432.416,225.232,137.88,432.376,225.352,137.84,na,,,,dend[651],0.4697671322633371
720575940622838154,423.5,300.224,127.76,423.44,300.212,127.84,na,,,,dend[4401],0.43776932973335253
720575940609162820,410.112,251.568,127.88,410.136,251.696,127.88,na,,,,dend[3040],0.82790939848003
720575940618184773,417.58,225.912,127.96,417.688,225.884,127.96,na,,,,dend[834],0.5972468276430836
720575940621080471,408.564,227.008,121.76,408.648,226.928,121.72,na,,,,dend[853],0.38903573180273304
720575940624741965,466.432,200.224,136.32,466.528,200.34,136.32,na,,,,dend[74],0.43812112003469317
720575940634701407,415.736,255.816,136.6,415.6,255.764,136.56,na,,,,dend[3067],0.45018782507661825
720575940618731284,401.96,226.932,169.04,401.832,226.792,168.96,na,,,,dend[1218],0.5298562463500612
720575940617499205,404.34,244.188,144.6,404.364,244.292,144.6,na,,,,dend[2636],0.4520206715237582
720575940617123814,466.572,195.456,134.48,466.544,195.612,134.48,na,,,,dend[75],0.756315153389124
720575940597726421,434.668,309.792,130.96,434.772,309.744,130.96,na,,,,dend[4501],0.47970741995122945
720575940605718517,414.872,240.704,130.56,414.776,240.608,130.56,na,,,,dend[3001],0.9469602873072753
720575940612710883,438.796,210.432,153.76,438.872,210.528,153.76,na,,,,dend[275],0.9609967504552932
720575940618886710,385.376,248.084,150.72,385.444,248.02,150.72,na,,,,dend[2196],0.9336647772883936
720575940618366843,397.824,267.444,103.2,397.772,267.348,103.2,na,,,,dend[4027],0.9963206369245949
720575940638680654,407.896,264.248,117.24,407.784,264.208,117.24,na,,,,dend[3573],0.9577537685440626
720575940619694027,385.252,199.856,125.56,385.32,199.94,125.56,na,,,,dend[558],0.4439835137667063
720575940629708482,367.352,249.52,127.08,367.408,249.616,127.04,na,,,,dend[2076],0.5022856319766037
720575940611036643,419.672,235.404,102.24,419.66,235.408,102.16,na,,,,dend[2776],0.820730059789441
720575940645724963,413.056,249.68,104.36,413.064,249.528,104.4,na,,,,dend[3939],0.2083266997847647
720575940631240403,394.48,276.984,118.16,394.412,276.872,118.16,na,,,,dend[3669],1.0
720575940619734219,411.452,231.232,98.16,411.504,231.132,98.2,na,,,,dend[2753],0.5154718574199456
720575940640083408,391.78,254.848,113.72,391.712,254.768,113.72,na,,,,dend[3465],0.5079978050866794
720575940608885202,394.736,274.64,113.72,394.816,274.736,113.72,na,,,,dend[3673],0.85268316777855
720575940631824744,435.704,204.84,147.16,435.608,204.936,147.16,na,,,,dend[368],0.3690531546645162
720575940641464309,403.528,260.48,147.28,403.464,260.584,147.28,na,,,,dend[2601],0.015461814858263442
720575940635119723,450.92,212.0,139.44,451.008,211.956,139.48,na,,,,dend[222],0.523275880656263
720575940602718432,363.088,249.644,139.04,363.2,249.58,139.0,na,,,,dend[2140],0.9860489790645601
720575940630822607,421.972,228.768,138.04,421.908,228.8,138.04,na,,,,dend[1038],0.6837265047676317
720575940612031089,390.988,227.3,110.44,391.104,227.272,110.44,na,,,,dend[3209],0.3927058966975923
720575940612014120,401.62,218.932,124.32,401.532,219.004,124.28,na,,,,dend[1013],0.5317081455106549
720575940620232582,408.036,231.408,123.12,407.956,231.336,123.16,na,,,,dend[861],0.7209320748514549
720575940620232582,404.24,248.3,114.72,404.272,248.192,114.72,na,,,,dend[3499],0.7165359587033
720575940631240403,416.636,259.752,119.84,416.52,259.76,119.88,na,,,,dend[3549],0.372753202635326
720575940630072364,433.064,238.356,156.44,433.02,238.42,156.52,na,,,,dend[758],0.46897385575260425
720575940617882397,432.788,305.08,149.08,432.812,304.952,149.04,na,,,,dend[4563],0.27478573672129014
720575940644968302,403.188,292.184,125.08,403.204,292.28,125.08,na,,,,dend[4344],0.7310553260358607
720575940612264817,384.044,213.312,127.04,384.116,213.404,127.04,na,,,,dend[1600],0.26931456708711593
720575940621203908,410.44,235.856,134.32,410.532,235.836,134.36,na,,,,dend[1715],1.0
720575940641464309,418.42,254.952,134.04,418.516,254.908,134.04,na,,,,dend[3069],0.8415012530053583
720575940644968302,429.836,308.272,143.44,429.992,308.3,143.44,na,,,,dend[4554],0.6924453163191534
720575940617581463,412.872,227.02,143.4,412.912,226.936,143.44,na,,,,dend[1532],0.17283915555831658
720575940623489002,418.212,235.084,102.48,418.2,235.22,102.48,na,,,,dend[2772],0.7799526088985296
720575940627732935,382.9,246.236,140.32,382.736,246.272,140.32,na,,,,dend[1966],0.3539164172682199
720575940627410944,435.252,310.24,131.56,435.096,310.232,131.52,na,,,,dend[4500],0.8932726889732846
720575940593778784,418.84,258.34,131.68,418.712,258.388,131.68,na,,,,dend[3073],0.7760257617087296
720575940617778210,389.736,232.468,138.84,389.644,232.648,138.84,na,,,,dend[2386],0.7102652770817898
720575940617597233,403.232,215.22,123.52,403.252,215.128,123.52,na,,,,dend[1022],0.010009566822610824
720575940631134738,410.784,229.524,124.16,410.708,229.468,124.2,na,,,,dend[857],0.5182105015099078
720575940637188836,409.02,254.084,122.68,409.044,254.216,122.68,na,,,,dend[3088],1.0
720575940610125688,414.064,241.336,128.84,414.152,241.352,128.84,na,,,,dend[2990],0.9900123140421164
720575940637188836,400.2,238.256,121.88,400.296,238.348,121.88,na,,,,dend[3373],0.21847324457455813
720575940617940308,405.7,285.956,122.04,405.576,285.988,122.0,na,,,,dend[4257],1.0
720575940623957173,434.732,232.6,137.12,434.676,232.532,137.16,na,,,,dend[666],0.6894923343546767
720575940634251872,367.472,252.472,137.24,367.548,252.432,137.28,na,,,,dend[2036],0.6108353931276872
720575940631824744,420.32,227.548,136.96,420.388,227.596,137.0,na,,,,dend[1032],0.4339020284194832
720575940637148393,393.164,232.912,136.04,393.164,233.016,136.0,na,,,,dend[2351],0.34617761835350896
720575940638009434,424.284,295.184,150.96,424.248,295.072,150.96,na,,,,dend[4455],0.33097912975989185
720575940611036643,416.96,233.772,103.84,416.832,233.68,103.84,na,,,,dend[2733],0.2829544162087043
720575940626591875,438.736,205.952,148.64,438.648,206.048,148.64,na,,,,dend[37],0.5581718242876889
720575940636186736,434.688,305.216,148.24,434.632,305.324,148.24,na,,,,dend[4567],0.6224492457177173
720575940630184787,440.312,276.588,125.76,440.432,276.52,125.76,na,,,,dend[4095],0.9657938752728613
720575940610550604,417.128,254.824,133.88,416.976,254.8,133.88,na,,,,dend[3053],0.285631227031888
720575940622318599,441.728,308.368,144.2,441.724,308.264,144.24,na,,,,dend[4608],0.29762191007091127
720575940637410394,384.896,269.12,141.24,384.94,269.232,141.24,na,,,,dend[2222],0.8911413017946104
720575940635119723,411.872,225.464,142.48,411.784,225.344,142.48,na,,,,dend[1548],0.4472147431022694
720575940618886710,394.504,236.164,111.2,394.532,236.292,111.12,na,,,,dend[3224],0.9108598228801148
720575940629554391,422.716,235.712,112.32,422.752,235.784,112.32,na,,,,dend[2828],0.7289382460223499
720575940635119723,387.088,226.444,112.48,386.928,226.436,112.44,na,,,,dend[3163],0.5390237656059012
720575940627126866,417.96,232.728,104.2,417.96,232.604,104.2,na,,,,dend[2732],0.5290344500238104
720575940629310970,377.592,238.188,147.76,377.6,238.32,147.76,na,,,,dend[1928],0.9580093825709545
720575940617467712,414.812,277.748,146.92,414.92,277.68,146.92,na,,,,dend[3865],0.1754577939174856
720575940612264817,359.952,246.96,132.32,360.096,246.912,132.32,na,,,,dend[2084],0.9283901143107103
720575940634371685,389.888,189.556,137.92,389.768,189.644,137.88,na,,,,dend[581],0.7050460318301575
720575940617613858,422.736,230.696,138.56,422.64,230.64,138.52,na,,,,dend[1041],0.5249074286805383
720575940627096957,439.656,309.308,129.2,439.688,309.432,129.24,na,,,,dend[4530],0.9460182021799765
720575940639057973,388.132,224.456,129.08,388.264,224.424,129.04,na,,,,dend[2442],0.6266864740581833
720575940618366843,396.072,258.272,108.28,396.136,258.4,108.24,na,,,,dend[3592],0.9206252889426193
720575940624012105,451.928,190.584,137.36,451.94,190.452,137.32,na,,,,dend[115],0.9230713664165732
720575940623957173,411.396,259.148,119.32,411.4,258.996,119.32,na,,,,dend[3558],0.9317154600778631
720575940637513840,431.008,234.664,168.16,431.144,234.648,168.2,na,,,,dend[771],0.3575658320268653
720575940626591875,428.204,239.192,135.4,428.236,239.088,135.44,na,,,,dend[2931],0.5146917655394552
720575940624012105,389.632,195.528,130.8,389.556,195.624,130.8,na,,,,dend[549],0.9093729530174263
720575940618455791,434.756,237.632,154.04,434.64,237.624,154.0,na,,,,dend[751],0.8893512924922252
720575940629495356,441.404,207.296,150.36,441.256,207.212,150.36,na,,,,dend[246],1.0
720575940621970445,400.176,264.952,102.72,400.156,264.86,102.72,na,,,,dend[4030],1.0
720575940606336213,416.184,246.2,149.44,416.184,246.284,149.44,na,,,,dend[2666],0.2532644192244477
720575940622028029,422.32,234.452,124.6,422.22,234.38,124.56,na,,,,dend[2914],0.6047384293722049
720575940622318599,446.564,279.688,125.2,446.52,279.604,125.16,na,,,,dend[4072],0.6516172791057832
720575940615924667,387.08,216.288,125.36,387.128,216.392,125.32,na,,,,dend[2458],0.32446990047814556
720575940617542872,383.492,219.724,164.32,383.508,219.596,164.32,na,,,,dend[1469],0.24615822055806938
720575940613776559,388.956,195.86,133.12,389.08,195.916,133.08,na,,,,dend[548],0.328165240341862
720575940617886301,436.024,236.496,151.24,436.04,236.376,151.24,na,,,,dend[750],0.45984707927718355
720575940616067701,400.952,235.904,107.16,400.92,235.984,107.16,na,,,,dend[3230],0.7228179620702591
720575940612202097,394.216,259.368,107.16,394.216,259.188,107.16,na,,,,dend[3598],0.3281669537613268
720575940629017335,382.416,221.98,143.36,382.592,221.88,143.32,na,,,,dend[1345],0.46830516893671836
720575940610584184,386.168,234.02,142.36,386.252,234.096,142.4,na,,,,dend[2376],0.9651115716028025
720575940623779079,395.808,217.492,112.52,395.788,217.392,112.56,na,,,,dend[3284],0.5506590389449137
720575940640462069,400.968,223.04,154.64,401.032,222.968,154.6,na,,,,dend[1418],0.8978321058489867
720575940639057973,411.5,244.54,97.64,411.5,244.544,97.52,na,,,,dend[3952],0.40817894945160715
720575940608120587,403.976,246.948,146.96,403.984,247.088,147.0,na,,,,dend[2581],0.020938954714971286
720575940610125688,407.836,214.516,139.72,407.768,214.432,139.72,na,,,,dend[1568],0.8452726864658492
720575940644697652,417.812,274.892,140.0,417.696,274.796,140.04,na,,,,dend[3812],0.6263384371723448
720575940628456454,426.792,303.112,132.0,426.72,303.16,132.0,na,,,,dend[4489],0.7138024884150742
720575940635119723,447.996,214.464,138.2,447.92,214.556,138.16,na,,,,dend[447],0.9684138657245718
720575940621838571,410.324,277.328,109.44,410.416,277.408,109.48,na,,,,dend[4192],0.9920364193942836
720575940624630420,387.476,231.94,124.0,387.572,231.896,123.96,na,,,,dend[2439],0.4588593307164116
720575940637188836,409.12,254.012,122.68,409.196,254.144,122.68,na,,,,dend[3088],1.0
720575940614633122,412.092,255.772,107.84,412.028,255.64,107.84,na,,,,dend[3984],0.9190426338668005
720575940635119723,405.644,214.736,137.44,405.752,214.772,137.48,na,,,,dend[1571],0.3145820406047327
720575940622607581,390.748,187.72,137.04,390.612,187.74,137.08,na,,,,dend[583],0.5099153884975849
720575940632492319,398.956,220.608,157.52,399.004,220.712,157.52,na,,,,dend[1431],0.8375307113047084
720575940631122937,403.712,226.968,167.72,403.648,227.072,167.72,na,,,,dend[1216],0.9055555668289309
720575940623878891,426.76,268.68,130.2,426.732,268.816,130.2,na,,,,dend[3743],0.451912042532063
720575940629554391,416.664,224.66,130.24,416.796,224.808,130.24,na,,,,dend[829],0.17248675040726014
720575940622562910,401.408,250.352,153.68,401.268,250.36,153.72,na,,,,dend[2582],0.011761028274103096
720575940620813989,395.46,227.548,153.8,395.576,227.62,153.76,na,,,,dend[1494],0.8978280492943271
720575940631779532,414.032,220.668,148.2,414.032,220.78,148.2,na,,,,dend[1063],0.8922604699586562
720575940635119723,362.476,246.74,127.52,362.444,246.632,127.52,na,,,,dend[2065],0.4893010350348621
720575940630072364,428.936,238.968,133.96,429.004,238.976,133.96,na,,,,dend[2930],0.25974037600184047
720575940639057973,424.288,225.44,133.72,424.408,225.372,133.68,na,,,,dend[683],1.0
720575940630277175,425.376,293.788,151.28,425.244,293.792,151.28,na,,,,dend[4455],0.7524003261735539
720575940623223245,409.56,261.716,106.72,409.612,261.84,106.72,na,,,,dend[4015],0.34478722197538453
720575940641545888,407.28,277.772,106.64,407.384,277.764,106.68,na,,,,dend[4187],0.7922862201334413
720575940628059722,419.184,263.984,144.28,419.22,263.896,144.28,na,,,,dend[3756],0.4259987949288355
720575940631388589,425.22,276.712,142.88,425.332,276.644,142.88,na,,,,dend[3799],0.41493561500108034
720575940613120618,425.672,276.668,143.08,425.568,276.636,143.12,na,,,,dend[3799],0.5210679008236331
720575940623092733,387.008,226.1,112.32,386.884,226.032,112.28,na,,,,dend[3163],0.6578032284777976
720575940627263375,415.84,270.18,117.8,415.732,270.144,117.8,na,,,,dend[3703],0.8633836688902188
720575940629443626,412.028,292.86,118.36,411.976,292.752,118.4,na,,,,dend[4320],0.4374951753008479
720575940644968302,415.996,265.0,113.64,416.084,265.048,113.68,na,,,,dend[3901],0.8293607437213292
720575940638680654,418.704,264.696,113.72,418.552,264.648,113.72,na,,,,dend[3902],0.26810142784109164
720575940623957173,416.152,223.92,147.32,416.272,223.896,147.36,na,,,,dend[1130],0.8734958903350984
720575940612840982,416.592,241.836,127.76,416.676,241.936,127.72,na,,,,dend[2986],0.3754524321807791
720575940623957173,427.024,235.512,128.64,427.072,235.568,128.68,na,,,,dend[2712],0.4728061853921678
720575940643683744,411.904,254.428,107.56,411.796,254.376,107.56,na,,,,dend[4003],0.852562473841777
720575940619318321,410.808,231.644,96.52,410.88,231.728,96.48,na,,,,dend[2744],1.0
720575940620813989,391.828,222.368,161.4,391.764,222.452,161.4,na,,,,dend[1453],0.5515924135125772
720575940630780589,396.872,219.792,130.0,396.728,219.728,130.04,na,,,,dend[1007],1.0
720575940608120587,431.988,202.312,153.68,431.872,202.408,153.68,na,,,,dend[15],0.8696730047250204
720575940631153194,469.816,314.16,151.2,469.832,314.056,151.2,na,,,,dend[4587],0.8761667710190532
720575940627263375,462.808,311.92,149.92,462.82,311.78,149.88,na,,,,dend[4582],0.7718670553391344
720575940630098937,402.84,287.032,149.8,402.904,286.956,149.76,na,,,,dend[3856],0.4754807055384369
720575940630780589,414.556,252.728,104.12,414.444,252.74,104.08,na,,,,dend[3928],0.7408947135393016
